Date,HINDUNILVR,LT,INFY,HDFCBANK,SBIN,RELIANCE,BHARTIARTL,ICICIBANK,TCS,ITC
2021-02-28,-0.058239895014864485,0.08076723044241096,0.011500700300128619,0.10348794153976315,0.38302013544175395,0.13238706693390312,0.004877341301955829,0.11312851246433842,-0.06976108569054595,0.027662563308205268
2021-03-31,0.14045144620282968,-0.016360431788971397,0.09155836243412607,-0.0265574895571683,-0.06625674377100588,-0.03964917051080541,-0.07010617227869209,-0.026181601585948622,0.09796882675666918,0.07186641198675381
2021-04-30,-0.03197610549582419,-0.055289339588493136,-0.010014456074658007,-0.054463897514063775,-0.02964567156189324,-0.004293243505164579,0.03759897197118578,0.031609824993828806,-0.044747330042284705,-0.07276879715269235
2021-05-31,-0.005820585811739609,0.09493075786246075,0.04019641151398323,0.07331993149235672,0.20042419148736768,0.08312851130142329,-0.0034465248736045284,0.1036636679934475,0.04577346201494037,0.06910172277723325
2021-06-30,0.06372981883149009,0.022382037586898162,0.13420638619767988,-0.00756474996603429,-0.003015640675468001,-0.019576722292595883,-0.017293114499525863,-0.04805734568261533,0.05906663952206581,-0.03711564233580544
2021-07-31,-0.0558408093260655,0.07932203882809352,0.018788158792887977,-0.0477001614563467,0.030057177374011257,-0.035699981579978224,0.0684867590974716,0.08495548134807773,-0.051225475380228036,0.011100204812574566
2021-08-31,0.1674880270655814,0.04417863427325752,0.05957741805254946,0.10862633101788344,-0.013316349070637945,0.1094925757594718,0.18231982992281814,0.0535530311739727,0.19542532857755535,0.030983140651781094
2021-09-30,-0.00818625174175569,0.018388972116293312,-0.0183128768675469,0.008568439000106842,0.06325547982872237,0.11562552497203371,0.05597906013982268,-0.02531117761218815,-0.0028784710752189913,0.11760532404562607
2021-10-31,-0.10879532313121265,0.03740576135113849,0.004375881923892155,-0.007586425125241547,0.10849885332755949,0.006748130078134684,-0.004285963661807446,0.1443960565855147,-0.09833820965856643,-0.0548380145328522
2021-11-30,-0.03159004715412683,-0.0010754239952888156,0.026922501835714208,-0.05641734296384471,-0.08284366983236335,-0.05159220926780117,0.0625958068633865,-0.10934484051708582,0.03867251805294991,-0.009184767353290657
